Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
3;A Sargent;curfew crackdowns in several african countries kill more people than covid-19;2020;France24;;;https://scholar.google.com/scholar?cites=18318543454366205881&as_sdt=2005&sciodt=2007&hl=en;50;15.12.2021 06:42;CITATION;;;;;;;;3;300;3;1;1;;;https://scholar.google.com/scholar?q=related:uQcOSDeKOP4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:curfew&hl=en&as_sdt=2007
3;R Docimo, M Costacurta, P Gualtieri, A Pujia, ...;cariogenic risk and covid-19 lockdown in a paediatric population;2021;International Journal of …;mdpi.com;https://www.mdpi.com/1190224;https://scholar.google.com/scholar?cites=5866448092681367275&as_sdt=2005&sciodt=2007&hl=en;91;15.12.2021 05:57;;;;;;;;;3;300;1;5;1;The Severe Acute Respiratory Syndrome Coronavirus 2 disease COVID-19 pandemic caused several lifestyle changes, especially among younger people. The study aimed to …;https://www.mdpi.com/1660-4601/18/14/7558/pdf;
3;X Huang, X Shao, L Xing, Y Hu, DD Sin, X Zhang;the impact of lockdown timing on covid-19 transmission across us counties;2021;EClinicalMedicine;Elsevier;https://www.sciencedirect.com/science/article/pii/S2589537021003151;https://scholar.google.com/scholar?cites=17056420701636672697&as_sdt=2005&sciodt=2007&hl=en;490;15.12.2021 05:57;HTML;;;;;;;;3;300;1;6;1;Background Many countries have implemented lockdowns to reduce COVID-19 transmission. However, there is no consensus on the optimal timing of these lockdowns to …;https://www.sciencedirect.com/science/article/pii/S2589537021003151;
3;MG Adam, PTM Tran, R Balasubramanian;air quality changes in cities during the covid-19 lockdown a critical review;2021;Atmospheric Research;Elsevier;https://www.sciencedirect.com/science/article/pii/S0169809521003793;https://scholar.google.com/scholar?cites=10280216599378558694&as_sdt=2005&sciodt=2007&hl=en;644;15.12.2021 05:57;;;;;;;;;3;300;1;3;1;In response to the rapid spread of coronavirus disease-2019 (COVID-19) within and across countries and the need to protect public health, governments worldwide introduced …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8384485/;
3;KF Ahrens, RJ Neumann, B Kollmann, ...;impact of covid-19 lockdown on mental health in germany longitudinal observation of different mental health trajectories and protective factors;2021;Translational …;nature.com;https://www.nature.com/articles/s41398-021-01508-2;https://scholar.google.com/scholar?cites=15563831912321088223&as_sdt=2005&sciodt=2007&hl=en;648;15.12.2021 05:57;HTML;;;;;;;;3;300;1;4;1;The COVID-19 pandemic and resulting measures can be regarded as a global stressor. Cross-sectional studies showed rather negative impacts on people's mental health, while …;https://www.nature.com/articles/s41398-021-01508-2;
3;K Almendingen, MS Morseth, E Gjølstad, A Brevik, ...;students experiences with online teaching following covid-19 lockdown a mixed methods explorative study;2021;PloS one;journals.plos.org;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0250378;https://scholar.google.com/scholar?cites=651337832536406004&as_sdt=2005&sciodt=2007&hl=en;768;15.12.2021 05:57;HTML;;;;;;;;3;300;1;5;1;Background The COVID-19 pandemic lead to a sudden shift to online teaching and restricted campus access. Aim To assess how university students experienced the sudden …;https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0250378;
3;L Papadopoulou, TA Maniou;lockdownon digital journalism mapping threats to press freedom during the covid-19 pandemic crisis;2021;Digital Journalism;Taylor & Francis;https://www.tandfonline.com/doi/abs/10.1080/21670811.2021.1945472;https://scholar.google.com/scholar?cites=16720028617457435573&as_sdt=2005&sciodt=2007&hl=en;816;15.12.2021 05:57;;10.1080/21670811.2021.1945472;;;;;;;3;300;2;2;1;Across the globe, governments have issued emergency and drastic measures aimed at tracking the spread of COVID-19 and safeguarding public health. Notwithstanding the …;;
3;FJ Pérez-Invernón, H Huntrieser, ...;influence of the covid-19 lockdown on lightning activity in the po valley;2021;Atmospheric …;Elsevier;https://www.sciencedirect.com/science/article/pii/S0169809521003641;https://scholar.google.com/scholar?cites=13912768941446781648&as_sdt=2005&sciodt=2007&hl=en;819;15.12.2021 05:57;;;;;;;;;3;300;1;3;1;The relationship between aerosol concentration and lightning is complex. Aerosols can act as cloud condensation nuclei, contributing to the formation of cloud droplets, cloud …;http://trappa.iaa.es/sites/all/files/papers/isi_journal_papers/2021/2021_08.pdf;
3;MD Redel-Macías, P Aparicio-Martinez, S Pinzi, ...;monitoring sound and its perception during the lockdown and de-escalation of covid-19 pandemic a spanish study;2021;International Journal of …;mdpi.com;https://www.mdpi.com/1660-4601/18/7/3392;https://scholar.google.com/scholar?cites=17367089522624561342&as_sdt=2005&sciodt=2007&hl=en;856;15.12.2021 05:57;;;;;;;;;3;300;1;4;1;The lockdown measures in Spain due to the SARS-CoV-2 or COVID-19 (Coronavirus disease 2019) pandemic from 13 March to 21 June 2020 had extensive social and …;https://www.mdpi.com/1660-4601/18/7/3392/pdf;https://scholar.google.com/scholar?q=related:vgBy8udLBPEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;B Guenther, MM Galizzi, JG Sanders;heterogeneity in risk-taking during the covid-19 pandemic evidence from the uk lockdown;2021;Frontiers in psychology;frontiersin.org;https://www.frontiersin.org/articles/10.3389/fpsyg.2021.643653/full;https://scholar.google.com/scholar?cites=7973311116778024600&as_sdt=2005&sciodt=2007&hl=en;897;15.12.2021 05:57;HTML;10.3389/fpsyg.2021.643653;;;;;;;3;300;1;3;1;In two pre-registered online studies during the COVID-19 pandemic and the early 2020 lockdown (one of which with a UK representative sample) we elicit risk-tolerance for 1,254 …;https://www.frontiersin.org/articles/10.3389/fpsyg.2021.643653/full;https://scholar.google.com/scholar?q=related:mC46Xzfkpm4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;M Amanzio, N Canessa, M Bartoli, ...;lockdown effects on healthy cognitive aging during the covid-19 pandemic a longitudinal study;2021;Frontiers in …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8180921/;https://scholar.google.com/scholar?cites=10253239274204142076&as_sdt=2005&sciodt=2007&hl=en;923;15.12.2021 05:57;HTML;;;;;;;;3;300;1;4;1;The COVID-19 pandemic is a health issue leading older adults to an increased vulnerability to unfavorable outcomes. Indeed, the presence of physical frailty has recently led to higher …;https://www.ncbi.nlm.nih.gov/pmc/articles/pmc8180921/;https://scholar.google.com/scholar?q=related:_JkFwMvSSo4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;A Charania, U Bakshani, S Paltiwale, ...;constructivist teaching and learning with technologies in the covid?19 lockdown in eastern india;2021;British Journal of …;Wiley Online Library;https://bera-journals.onlinelibrary.wiley.com/doi/abs/10.1111/bjet.13111;https://scholar.google.com/scholar?cites=17124567615229504511&as_sdt=2005&sciodt=2007&hl=en;970;15.12.2021 05:57;;10.1111/bjet.13111;;;;;;;3;300;1;4;1;This paper reports a study on teaching and learning strategies during the COVID?19 lockdown period (CLP) that were used by the secondary government school teachers and …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8236909/;https://scholar.google.com/scholar?q=related:_6vpJYSvpu0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;A Nadig, K Krishna;impact of lockdown during covid-19 pandemic and its advantages;2020;International Journal of Health & Allied Sciences;go.gale.com;https://go.gale.com/ps/i.do?id=GALE%7CA639148328&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=22784292&p=AONE&sw=w;https://scholar.google.com/scholar?cites=6908950611163696205&as_sdt=2005&sciodt=2007&hl=en;569;15.12.2021 05:57;;;;;;;;;3;300;2;2;1;COVID-19, caused by novel coronavirus SARCoV2, is a contagious disease, emerged in the end of December 2019, at Wuhan seafood market, China. This disease is spiraling like a …;https://www.researchgate.net/profile/Abhishek-Nadig/publication/345241134_Impact_of_lockdown_during_COVID-19_pandemic_and_its_advantages/links/610428321ca20f6f86ecd0f5/Impact-of-lockdown-during-COVID-19-pandemic-and-its-advantages.pdf;https://scholar.google.com/scholar?q=related:TUwhxfmF4V8J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;V van Mulukom, B Muzzulini, B Rutjens, CJ Van Lissa, ...;the psychological impact of lockdown during the covid-19 pandemic_preprint;2020;;psyarxiv.com;https://psyarxiv.com/c8weq/;https://scholar.google.com/scholar?cites=9035434116518376112&as_sdt=2005&sciodt=2007&hl=en;912;15.12.2021 05:57;;;;;;;;;3;300;1;5;1;This study addressed the psychological impact of the COVID-19 pandemic on mental health and examined factors exacerbating or mitigating the negative effects of lockdown. Results …;https://psyarxiv.com/c8weq/download?format=pdf;https://scholar.google.com/scholar?q=related:sPKFCnVPZH0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
3;D Kumar, SK Raina, R Chauhan, P Kumar, ...;drawing inference from nationwide lockdown as a response towards novel cornavirus-19 covid-19 epidemic in india;2020;Journal of family …;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7652191/;https://scholar.google.com/scholar?cites=861887535820758192&as_sdt=2005&sciodt=2007&hl=en;984;15.12.2021 05:57;HTML;;;;;;;;3;300;1;5;1;Background: Lockdown effectively can only result in relative freezing of populations that is expected to slow down the disease spread rather than zeroing it. Flattening of epidemic …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7652191/;https://scholar.google.com/scholar?q=related:sNzuuCUK9gsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown&hl=en&as_sdt=2007
2;NR Aida;world corona update october 15 10 countries with the highest cases of curfew in france;2020;;;;https://scholar.google.com/scholar?cites=8548796615000541834&as_sdt=2005&sciodt=2007&hl=en;6;16.12.2021 02:03;CITATION;;;;;;;;2;200;2;1;1;;;
2;AK Bartella, D Halama, M Kamal;impact of corona virus disease-2019 on oral–and maxillofacial surgery preliminary results after the curfew published online ahead of print 2020 sep 15];;J Craniofac Surg doi;;;https://scholar.google.com/scholar?cites=341919032830072614&as_sdt=2005&sciodt=2007&hl=en;7;16.12.2021 02:03;CITATION;;;;;;;;2;0;1;3;;;;
2;A Verma, P Yadav, VK Sharma, OP Sanjeev;non-covid surgical emergency during the nationwide lockdown due to corona pandemic a critical appraisal;2021;Indian Journal of Surgery;Springer;https://link.springer.com/article/10.1007/s12262-020-02549-5;https://scholar.google.com/scholar?cites=3674396674038079744&as_sdt=2005&sciodt=2007&hl=en;26;16.12.2021 01:52;HTML;10.1007/s12262-020-02549-5;;;;;;;2;200;1;4;1;Abstract The World Health Organization (WHO) declared corona infection as a pandemic in February 2020. A nationwide lockdown was enforced by Indian government on 25 March 2020. Separate health facilities were developed to handle the confirmed and suspected …;https://link.springer.com/article/10.1007/s12262-020-02549-5;https://scholar.google.com/scholar?q=related:AKHqp04U_jIJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;JM Fegert, O Berthold, V Clemens, M Kölch, ...;der corona-lockdown und kinderschutz entwicklungen in der inanspruchnahme der medizinischen kinderschutzhotline wahrend der sars-cov-2-pandemie;2021;Recht & …;search.ebscohost.com;http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=07242247&AN=152031824&h=epYRLpnXh%2F942Rl%2FiYbcxGYfLsUhZ0H%2BIYYdj04H7%2BjNhmgfBks%2F3CjmCDfSgNX2uL%2B8ZrLUhA%2FOFt94qAXE1A%3D%3D&crl=c;https://scholar.google.com/scholar?cites=1079605628520433059&as_sdt=2005&sciodt=2007&hl=en;44;16.12.2021 01:52;;;;;;;;;2;200;0;5;1;Die SARS-CoV-2-Pandemie hat das Leben von Menschen auf der ganzen Welt verändert. Im Zuge der z. T. starken Einschränkungen zur Eindämmung der Pandemie wurde ein Anstieg von familiärer Gewalt diskutiert. Bislang fehlen jedoch Daten hierzu. In der …;https://scholar.google.com/scholar?output=instlink&q=info:owV5YZmH-w4J:scholar.google.com/&hl=en&as_sdt=2007&scillfp=16767919267637907410&oi=lle;https://scholar.google.com/scholar?q=related:owV5YZmH-w4J:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;D Ashri, BP Sahoo;reaction of the indian stock market to corona pandemic and lockdown;2021;JIMS8M: The Journal of Indian Management & …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3864430;https://scholar.google.com/scholar?cites=6397523186754211175&as_sdt=2005&sciodt=2007&hl=en;60;16.12.2021 01:52;;;;;;;;;2;200;1;2;1;Purpose: The present paper tries to probe the COVID-19 breakout effect on the stock markets by drawing shreds of evidence from India. Design/methodology/approach: Secondary data has been used and retrieved from the BSE and NSE portal in this study. The …;;https://scholar.google.com/scholar?q=related:Z03PXHGRyFgJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;C Eichenberg, M Grossfurthner, J Andrich, ...; between the implementation of statutory preventive measures and personality traits in the initial stage of corona-related lockdown a german and austrian ;2021;Frontiers in …;Frontiers;;https://scholar.google.com/scholar?cites=9076880101704203484&as_sdt=2005&sciodt=2007&hl=en;141;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;4;1;;https://scholar.google.com/scholar?output=instlink&q=info:3PzjclyO930J:scholar.google.com/&hl=en&as_sdt=2007&scillfp=10182469983545318267&oi=lle;https://scholar.google.com/scholar?q=related:3PzjclyO930J:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;AFI Sani;timbang-menimbang lockdown hadapi wabah corona ala pemerintah;2021;… /timbang-menimbang-lockdown-hadapi-wabaD-corona …;;;https://scholar.google.com/scholar?cites=9423473843632947251&as_sdt=2005&sciodt=2007&hl=en;202;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;M Grömling, H Bardt;corona vierter lockdown wurde zehn milliarden euro kosten iw-nachricht;2021;;;;https://scholar.google.com/scholar?cites=7033084981722806022&as_sdt=2005&sciodt=2007&hl=en;206;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;2;1;;;
2;DS Köln; lockdown macht den sportvereinen deutlich mehr zu schaffen 13 januar 2021 dshs-koeln de freiwilligen engagements in der ersten phase der corona ;2021;;;;https://scholar.google.com/scholar?cites=12809042706630999836&as_sdt=2005&sciodt=2007&hl=en;219;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;T Damsholt;times of corona investigating the temporalities of everyday life during lockdown;2020;Ethnologia Europaea;ee.openlibhums.org;https://ee.openlibhums.org/article/id/3020/;https://scholar.google.com/scholar?cites=8395402568230265757&as_sdt=2005&sciodt=2007&hl=en;27;16.12.2021 01:52;HTML;;;;;;;;2;200;2;1;1;How did the corona lockdown affect the practising of time in everyday life? And how did new experiences of time challenge the established rhythms, pasts, presents, and futures that permeate daily life? During spring 2020, most of us tried to synchronise with new kinds of …;https://ee.openlibhums.org/article/id/3020/;https://scholar.google.com/scholar?q=related:nWPEsSd2gnQJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;D Sulistiyono;lockdown work at home as impact corona viruses sustainability of warteg traders in cimahi;2020;Journal of Sustainable Business Hub;journal.pdmi-pusat.org;http://journal.pdmi-pusat.org/index.php/jsbh/article/view/2;https://scholar.google.com/scholar?cites=14415215726879126931&as_sdt=2005&sciodt=2007&hl=en;28;16.12.2021 01:52;;;;;;;;;2;200;2;1;1;Lockdown, working at home as a impact corona viruses of the sustainability of the warteg traders in Cimahi. The purpose of this research is to study and analyze the effects of lockdown and working at home caused by the corona virus that contributes to the survival of …;http://journal.pdmi-pusat.org/index.php/jsbh/article/download/2/2;https://scholar.google.com/scholar?q=related:kzVBGVQiDcgJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;S Acharya;stress in the students after lockdown due to outbreak of corona virus covid-19;2020;Available at SSRN 3627022;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3627022;https://scholar.google.com/scholar?cites=13478733507165955937&as_sdt=2005&sciodt=2007&hl=en;29;16.12.2021 01:52;;;;;;;;;2;200;2;1;1;The objective of this study was to assess the stress in the students after lock down due to outbreak of Corona Virus (COVID-19). Methods: An Observational study design was used. The study population comprised students enrolled at different school, college, university in …;;https://scholar.google.com/scholar?q=related:YSfIHLYUDrsJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;AA Vagga, AJ Dhok;blessings in disguise yoga and meditation during corona lockdown;2020;Journal of Evolution of Medical and Dental …;go.gale.com;https://go.gale.com/ps/i.do?id=GALE%7CA635554498&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=22784748&p=AONE&sw=w;https://scholar.google.com/scholar?cites=6942425579434153634&as_sdt=2005&sciodt=2007&hl=en;30;16.12.2021 01:52;;;;;;;;;2;200;1;2;1;"BACKGROUND The word Yoga originates from the Sanskrit word"" Yuj"" means to attach, join, Yoke or"" Yuj"" Samadhi. Yoga asanas twist the internal organs, strengthen muscles and increases circulation. Breathing technique and meditation also release stress and improve …";;https://scholar.google.com/scholar?q=related:ohbCLUhzWGAJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;I Veer, A Riepenhausen, M Zerban, ...;mental resilience to stressor prevalence and severity during the corona lockdown in europe;2020;…;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1044536;https://scholar.google.com/scholar?cites=11583856957487646931&as_sdt=2005&sciodt=2007&hl=en;40;16.12.2021 01:52;;;;;;;;;2;200;1;4;1;Background: The rising prevalence of stress-related mental and physical disorders over the past decades, and more recently in connection to the COVID-19 pandemic, highlights the need for a better understanding of stress-protective factors (resilience factors). Resilience …;;
2;JP Bonardi, M Brülhart, JP Danthine, E Jondeau, ...;wieso und wie der staat die wirtschaftlichen kosten des lockdown ubernehmen sollte lohnfortzahlungen und corona-darlehen;2020;Batz. ch;e4s.center;https://e4s.center/wp-content/uploads/2020/08/E4S_coronacrisis_DE.pdf;https://scholar.google.com/scholar?cites=12904402297767432484&as_sdt=2005&sciodt=2007&hl=en;45;16.12.2021 01:52;PDF;;;;;;;;2;200;0;5;1;Logik ist mit einer Gebäudeversicherung vergleichbar: Sie wird von obligatorischen Prämien aller Immobilienbesitzer gespiesen und versichert gegen Schäden, von welchen einige ohne eigenes Zutun mehr betroffen sind als andere. Die sonst so wichtige …;https://e4s.center/wp-content/uploads/2020/08/E4S_coronacrisis_DE.pdf;https://scholar.google.com/scholar?q=related:JJEp9YSlFbMJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;MM Kochen, H Blankenfeld, J Pömsl, H Kaduszkiewicz;lockdown exit strategy wie großbritannien aus der corona-krise kommen will-online zfa;2020;06;;;https://scholar.google.com/scholar?cites=3953929136358027460&as_sdt=2005&sciodt=2007&hl=en;49;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;4;1;;https://www.online-zfa.com/fileadmin/user_upload/ZFA_06_2020_Gesamt.pdf#page=19;https://scholar.google.com/scholar?q=related:xPCvx5kt3zYJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;D Baier;crime during the corona lockdown empirical findings based on a victim survey in the canton of zurich;2020;Criminology—The Online Journal;;;https://scholar.google.com/scholar?cites=14517638298623048052&as_sdt=2005&sciodt=2007&hl=en;138;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;IM Veer, A Riepenhausen, M Zerban, C Wackerhagen, ...;mental resilience in the corona lockdown first empirical insights from europe psyarxiv advance online publication;2020;;;;https://scholar.google.com/scholar?cites=16433936030817649553&as_sdt=2005&sciodt=2007&hl=en;139;16.12.2021 01:52;CITATION;;;;;;;;2;200;0;5;1;;;https://scholar.google.com/scholar?q=related:kQNh0r8REeQJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;W Chiuta;no corona virus lockdown in malawi as court maintains injunction;2020;Nyasa Times;;;https://scholar.google.com/scholar?cites=11667923579191377029&as_sdt=2005&sciodt=2007&hl=en;161;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:hTwbDK3K7KEJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;D Nath;corona virus| lockdown hits nrega workers hard;2020;The Hindu;;;https://scholar.google.com/scholar?cites=5808930533820236209&as_sdt=2005&sciodt=2007&hl=en;162;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;A Hernandez-Morales;corona-snitches thrive in lockdown europe politico;2020;;;;https://scholar.google.com/scholar?cites=11152884744800306650&as_sdt=2005&sciodt=2007&hl=en;163;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:2gWyupUBx5oJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;E Kaiser;meet covid and coronatwins born during the lockdown in chhattisgarh;2020;The New Indian Express;;;https://scholar.google.com/scholar?cites=18424918558051931993&as_sdt=2005&sciodt=2007&hl=en;164;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:WRcwJM91sv8J:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;J Campbell;lagos and abuja on lockdown to stop corona virus in nigeria;2020;Council on Foreign Relations;;;https://scholar.google.com/scholar?cites=11056170815451392315&as_sdt=2005&sciodt=2007&hl=en;165;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:O2kFT8dob5kJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;K Warren;countries that are on lockdown because of the corona virus;2020;;;;https://scholar.google.com/scholar?cites=11448686019224984135&as_sdt=2005&sciodt=2007&hl=en;166;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;S Arnimesh;called corona beaten up left on road foreign tourists recall goa lockdown horrors;2020;;;;https://scholar.google.com/scholar?cites=12076113132792324330&as_sdt=2005&sciodt=2007&hl=en;167;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:6iCEi-n4lqcJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;D Ghosh;total lockdown from today stay at home for 21 days pm on corona virus;2020;NDTV, March;;;https://scholar.google.com/scholar?cites=13310756080598815454&as_sdt=2005&sciodt=2007&hl=en;170;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:3pL2wyFOubgJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;L Benjamin, D Richard;corona virus tool kit may aid families with autistic children during lockdown;2020;;April;;https://scholar.google.com/scholar?cites=18301824806759463279&as_sdt=2005&sciodt=2007&hl=en;171;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;2;1;;;https://scholar.google.com/scholar?q=related:b3lUzLEk_f0J:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;DK Proszowska, G Jansen, PW de Vries;covid-19 en de intelligente lockdown in de ogen van de burgers deel 3 meningen over de corona-app;2020;;research.utwente.nl;https://research.utwente.nl/en/publications/covid-19-and-the-intelligent-lockdown-in-the-citizens-eyes-part-3;https://scholar.google.com/scholar?cites=74168818127496441&as_sdt=2005&sciodt=2007&hl=en;172;16.12.2021 01:52;;;;;;;;;2;200;1;3;1;"De COVID-19-pandemie heeft de volksgezondheid in Nederland op ongekende schaal getroffen. Naast verschillende"" intelligente lockdown”-maatregelen, onderzoekt de Nederlandse regering andere manieren om de verspreiding van het virus bestrijden en te …";;https://scholar.google.com/scholar?q=related:-WTmqSWABwEJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;W Zeitung;laschet fordert nachdenken uber durch corona-lockdown verursachte schaden;2020;;… -ueber-durchcorona-lockdown …;;https://scholar.google.com/scholar?cites=15428866537743226834&as_sdt=2005&sciodt=2007&hl=en;188;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:0pcY1V5YHtYJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;B Zeitung;altmaier geht von corona-lockdown bis ins fruhjahr aus;2020;Pandemie: Alt;;;https://scholar.google.com/scholar?cites=11413429175346252672&as_sdt=2005&sciodt=2007&hl=en;189;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:gMuXMV2lZJ4J:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;T Citradi;ini cara lockdown ala china yang sukses lawan wabah corona;2020;… , P.(2020) Beda Lockdown dan Karantina Wilayah di …;;;https://scholar.google.com/scholar?cites=1954372751583790566&as_sdt=2005&sciodt=2007&hl=en;205;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:5sXasKlTHxsJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;S Schamann;maßnahmen wie bei corona droht uns 2021 auch der klima-lockdown;2020;… -auch-der-klima-lockdown-2741875212. html [10.02 …;;;https://scholar.google.com/scholar?cites=5347090418055106318&as_sdt=2005&sciodt=2007&hl=en;207;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;C Adristy;meme lucu netizen tanggapi isu lockdown corona tempo co;2020;;;;https://scholar.google.com/scholar?cites=10748672481658701975&as_sdt=2005&sciodt=2007&hl=en;208;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:l4hIVKz0KpUJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;CNN Indonesia;warna-warni negara terapkan lockdown lawan corona;2020;;Retrieved November;;https://scholar.google.com/scholar?cites=633307985321303932&as_sdt=2005&sciodt=2007&hl=en;209;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;https://scholar.google.com/scholar?q=related:fJ9-2kH2yQgJ:scholar.google.com/&scioq=intitle:corona+intitle:lockdown&hl=en&as_sdt=2007
2;R Sebayang;tanpa lockdown taiwan-korsel kendalikan corona;2020;Ini Kuncinya;;;https://scholar.google.com/scholar?cites=7740065614973020514&as_sdt=2005&sciodt=2007&hl=en;211;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
2;N Rohim Yunus, A Rezki;kebijakan pemberlakuan lockdown sebagai antisipasi penyebaran corona virus covid-19 salam jurnal sosial dan budaya syar-i 7 3;2020;;;;https://scholar.google.com/scholar?cites=5614172883739617561&as_sdt=2005&sciodt=2007&hl=en;212;16.12.2021 01:52;CITATION;;;;;;;;2;200;1;2;1;;;
2;N Rezki & Yunus;kebijakan pemberlakuan lockdown sebagai antisipasi penyebaran corona virus covid-19;2020;Jurnal Sosial dan Budaya Syar-i. doi: https://doi. org …;;;https://scholar.google.com/scholar?cites=5217309432304276081&as_sdt=2005&sciodt=2007&hl=en;213;16.12.2021 01:52;CITATION;;;;;;;;2;200;2;1;1;;;
