Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
0;Y Guntupalli, AJ Priya, KG Mohanraj, ...;economic declination due to covid-19 lockdown-a review;2020;European Journal of …;ejmcm.com;https://ejmcm.com/article_2681.html;;142;15.12.2021 06:59;;;;;;;;;0;0;0;4;1;COVID 19 is a strain of coronavirus which is virulent and spreads easily among humans. It has become a pandemic and has caused a global emergency. Though the death rate is not …;https://ejmcm.com/article_2681_0029720effb66a60837b3f5a1301433c.pdf;https://scholar.google.com/scholar?q=related:zgxP7aLyltsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;B Mukhopadhyay;economic recovery post covid-19 centralised vs decentralised lockdown;2020;Available at SSRN 3660848;researchgate.net;https://www.researchgate.net/profile/Bappaditya-Mukhopadhyay/publication/343218832_Economic_Recovery_Post_COVID-19_Centralised_vs_Decentralised_Lockdown/links/5f1d0502a6fdcc9626b386b1/Economic-Recovery-Post-COVID-19-Centralised-vs-Decentralised-Lockdown.pdf;;147;15.12.2021 06:59;PDF;;;;;;;;0;0;0;1;1;To arrest the spread of COVID-19, most countries have imposed some form of lockdown to ensure social distancing. For India, the lockdown was over four phases and over two …;https://www.researchgate.net/profile/Bappaditya-Mukhopadhyay/publication/343218832_Economic_Recovery_Post_COVID-19_Centralised_vs_Decentralised_Lockdown/links/5f1d0502a6fdcc9626b386b1/Economic-Recovery-Post-COVID-19-Centralised-vs-Decentralised-Lockdown.pdf;https://scholar.google.com/scholar?q=related:Oh_BTpdtdSwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;YA SOYE, OT Maliki;covid-19 pandemic lockdown its economic shock on insurance business in nigeria;2020;;eprints.federalpolyilaro.edu.ng;http://eprints.federalpolyilaro.edu.ng/1339/;;152;15.12.2021 06:59;;;;;;;;;0;0;0;2;1;The sudden outbreak of the pandemic Covid-19 novel has led many organizations to the adoption of unprepared for strategies for the survival of their entities due to the shock posed …;http://eprints.federalpolyilaro.edu.ng/1339/1/SOYE%20%26%20MALIKI%20Conference.docx;https://scholar.google.com/scholar?q=related:fUbRtRtt1lgJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;SM Barker; lives in one day as the measures continued into a third month the wider economic political and social repercussions of this extensive lockdown became as pertinent ;2020;;dspace.library.uu.nl;https://dspace.library.uu.nl/handle/1874/400016;;153;15.12.2021 06:59;;;;;;;;;0;0;0;1;1;On the 9th March 2020 the Italian president Giuseppe Conte placed the country in lockdown as a preventative measure against the threat of the growing COVID-19 virus. As the first …;https://dspace.library.uu.nl/bitstream/handle/1874/400016/Barker,%20Sarah.pdf?sequence=1;https://scholar.google.com/scholar?q=related:nwxjNeFLn74J:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;S Schiman;second covid-19 lockdown dampens economic performance business cycle report of december 2020;2020;WIFO Bulletin;ideas.repec.org;https://ideas.repec.org/a/wfo/wblltn/y2020i13p123-129.html;;154;15.12.2021 06:59;;;;;;;;;0;0;0;1;1;As measures to contain the COVID-19 pandemic were relaxed in the third quarter, the global economy recovered. However, the negative correlation between lockdown intensity and …;;
0;HM von Gaudecker, R Holler, L Janys, B Sifinger, ...;labour supply during lockdown and a new normal the case of the netherlands abstract we document the evolution of hours of work using monthly data from ;2020;;ideas.repec.org;https://ideas.repec.org/p/ajk/ajkdps/025.html;;159;15.12.2021 06:59;;;;;;;;;0;0;0;5;1;All material on this site has been provided by the respective publishers and authors. You can help correct errors and omissions. When requesting a correction, please mention this …;;
0;M Dauvin, B Ducoudré, É Heyer, P Madec, M Plane, ...;evaluation as of 26 june 2020 of the economic impact of the covid-19 pandemic and of the lockdown and end-of-lockdown measures in france;2020;Revue de l' …;cairn-int.info;https://www.cairn-int.info/article-E_REOF_166_0111--evaluation-as-of-26-june-2020-of-the.htm;;163;15.12.2021 06:59;;;;;;;;;0;0;0;6;1;We analyse the effects of the Covid-19 pandemic and the resulting containment measures on economic activity, employment and the income of economic agents during the period …;;
0;S Bagdi;an analysis of the socio-economic impact of covid-19 lockdown on unorganized migrant workers in india;2020;… JOURNAL OF HISTORY, SCIENCE, ECONOMIC …;103.160.129.43;https://103.160.129.43/index.php/agpe/article/view/34;;166;15.12.2021 06:59;;;;;;;;;0;0;0;1;1;This paper discusses various issues of migrant workers in India due to Covid-19 lockdown. This study found that the family income of the villages is dependent on agriculture and …;https://103.160.129.43/index.php/agpe/article/download/34/31;
0;C Chambers;  covid-19 after the virus make sure youve read the inflationary playbook the global economic machine has taken a battering from the lockdown and part of the ;2020;Engineering & Technology;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/9450532/;;168;15.12.2021 06:59;;;;;;;;;0;0;0;1;1;MoneyMarkets: COVID-19 After the virus, make sure you've read the inflationary playbook: The global economic machine has taken a battering from the lockdown, and part of the …;;
0;JZ Mtaturu;lockdown effect of covid-19 pandemic on the firms economic performance implications for dar es salaam stock market;2020;;College of Business Education.;;;252;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;1;1;;;
0;LT Vass; of modern racism in the united states and black economic dysphoria under global corporate crony capitalism and the covid economic lockdown ;2020;Available at SSRN 3625160;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3625160;;253;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;1;1;… The economic data below describe a snapshot of the economy in 1992, before NAFTA, to the economy in 2006, just before the economic collapse, in 2008. Our intent is to describe …;;
0;T Ceccardi;asger lau andersen and niels johannesen on deadline the impact of the lockdown on economic activity;2020;;econ.ku.dk;https://www.econ.ku.dk/cebi/news/asger-lau-andersen-and-niels-johannesen-on-deadline-talking-about-the-impact-of-the-lockdown-on-economic-activity/;;256;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;1;1;In new research, Asger Lau Andersen, Emil Toft Hansen, Niels Johannesen, and Adam Sheridan show that consumer spending has been similarly reduced in Denmark and …;;
0;A Kaur, H Kaur;the social-economic impact of lockdown globally due to covid-19 pandemic;2020;Solid State Technology;solidstatetechnology.us;http://solidstatetechnology.us/index.php/JSST/article/view/1468;;259;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;2;1;The Social-Economic Impact of Lockdown Globally Due To Covid-19 Pandemic | Solid State Technology … The Social-Economic Impact of Lockdown Globally Due To Covid-19 …;;
0;DR Mullins, KE Mullins;economic fiscal and public health consequences of a pandemic lockdown a benefit–cost assessment;2020;113th Annual Conference on Taxation;nta.confex.com;https://nta.confex.com/nta/2020/meetingapp.cgi/Paper/4165;;261;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;2;1;;;
0;A Bhuiyan, S Najmuj, MD Griffiths, MA Mamun;covid-19 related suicides in bangladesh due to lockdown and economic factors;2020;case study evidence from media …;;;;262;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;4;1;;;
0;O Kuikeu;le confinement a lepreuve des faits quel est donc linteret economique attenduthe factsheets of the lockdown what is the real economic interest];2020;;ideas.repec.org;https://ideas.repec.org/p/pra/mprapa/103313.html;;264;15.12.2021 06:59;;;;;;;;;0;0;0;1;1;If the Outbreak gives meaning on the conception about the level of economic development he do well also about the interest of civism (Kuikeu 2020c). Thus is this means that the …;;
0;R Gani, L Brown, R Kapoor;covid 19-what is the health-economic economically justifiable price of lockdown;2020;Value in Health;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1098151;;266;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;3;1;"(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited …";;
0;R Jain, A Venkteshwar;the relationship between lockdown and economic growth in india;;academia.edu;;https://www.academia.edu/download/63469280/11320200529-122142-1ia67ek.pdf;;114;15.12.2021 06:59;PDF;;;;;;;;0;0;0;2;;Purpose Research in the field of Economic growth have become a dynamic study area over the past few decades and is likely to become even more so as the importance of it is rapidly …;https://www.academia.edu/download/63469280/11320200529-122142-1ia67ek.pdf;https://scholar.google.com/scholar?q=related:XWcR0nxxmUQJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;D Sajter;lockdown awakening alternative economic models;;researchgate.net;;https://www.researchgate.net/profile/Domagoj-Sajter/publication/341610886_Lockdown_Awakening_Alternative_Economic_Models/links/5ecac3ff299bf1c09adcd2b4/Lockdown-Awakening-Alternative-Economic-Models.pdf;;131;15.12.2021 06:59;PDF;;;;;;;;0;0;0;1;;The idea behind this paper is to reflect on the prevailing economic system as we know it in the context of global pandemics lockdown, and to consider alternatives. As such, it is …;https://www.researchgate.net/profile/Domagoj-Sajter/publication/341610886_Lockdown_Awakening_Alternative_Economic_Models/links/5ecac3ff299bf1c09adcd2b4/Lockdown-Awakening-Alternative-Economic-Models.pdf;https://scholar.google.com/scholar?q=related:kC8xbHin2AMJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;CC Emeali, EI Idemobi, BU Oganezi, GC Mgbemena;cattle rearing business challenges and prospects for post-covid-19-lockdown economic recovery and sustainable development of south-east nigeria;;journal.iujharkhand.edu.in;;http://journal.iujharkhand.edu.in/Dec-2020/Cattle-Rearing-Business.pdf;;135;15.12.2021 06:59;PDF;;;;;;;;0;0;0;4;;This study looked at the business of cattle rearing in the 21st century Nigeria with particular reference to the southeast region. The broad objective of the study is to critically assess …;http://journal.iujharkhand.edu.in/Dec-2020/Cattle-Rearing-Business.pdf;https://scholar.google.com/scholar?q=related:EqoufXI33qwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;Oxford Analytica;kenyas partial lockdown may not avert economic pain;;Emerald Expert Briefings;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/OXAN-ES251847/full/html;;136;15.12.2021 06:59;;10.1108/OXAN-ES251847;;;;;;;0;0;0;1;;… KENYA: Partial lockdown may not avert economic pain … Kenyatta said he wants to avoid a nationwide lockdown given the impact this would have on peoples' ability to sustain …;;
0;AM Iorganda, M Matei;working from home in romania during covid-19 lockdown across occupations and economic sectors;;researchgate.net;;https://www.researchgate.net/profile/Mihaela_Matei2/publication/354637626_Working_from_home_in_Romania_during_COVID-19_lockdown_across_occupations_and_economic_sectors/links/616636a48ad119749b0e1e6f/Working-from-home-in-Romania-during-COVID-19-lockdown-across-occupations-and-economic-sectors.pdf;;146;15.12.2021 06:59;PDF;;;;;;;;0;0;0;2;;Based on novel household data, we document the status of working from home in Romania during the 2020 COVID-19 pandemic. Remote work had a sharp increase during the …;https://www.researchgate.net/profile/Mihaela_Matei2/publication/354637626_Working_from_home_in_Romania_during_COVID-19_lockdown_across_occupations_and_economic_sectors/links/616636a48ad119749b0e1e6f/Working-from-home-in-Romania-during-COVID-19-lockdown-across-occupations-and-economic-sectors.pdf;
0;RS Devhade, SP Gaikwad;economic effects of covid-19 lockdown period in india;;researchgate.net;;https://www.researchgate.net/profile/Saurabh-Gaikwad-4/publication/351613790_Economic_effects_of_COVID-19_Lockdown_Period_in_India/links/60a0caab458515c26595f760/Economic-effects-of-COVID-19-Lockdown-Period-in-India.pdf;;148;15.12.2021 06:59;PDF;;;;;;;;0;0;0;2;;The economic impact of the 2019-20 corona virus pandemic in India has been large disruptive. With COVID-19 now spreading in India, voluminous consequences to health and …;https://www.researchgate.net/profile/Saurabh-Gaikwad-4/publication/351613790_Economic_effects_of_COVID-19_Lockdown_Period_in_India/links/60a0caab458515c26595f760/Economic-effects-of-COVID-19-Lockdown-Period-in-India.pdf;https://scholar.google.com/scholar?q=related:WDK5q1KNloIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;HA WRITER;the socio-economic impact of covid-19 lockdown on crime among nigeria youths;;projectstore.com.ng;;https://projectstore.com.ng/the-socio-economic-impact-of-covid-19-lockdown-on-crime-among-nigeria-youths/;;160;15.12.2021 06:59;;;;;;;;;0;0;0;1;;The impact of Covid-19 lockdown on the socio-economic implications is enormous. Confining youths in one place can force them to engage in cyber-crime. Covid-19 lockdown …;;
0;BS CHANDEL, AK DIXIT, A SINGH, A DEVI;economic analysis of the impact of covid-19 lockdown on indian dairy sector;;researchgate.net;;https://www.researchgate.net/profile/Anil-Dixit-3/publication/347555654_Economic_Analysis_of_the_Impact_of_COVID-19_Lockdown_on_Indian_Dairy_Sector/links/5fe1b4a292851c13fead948f/Economic-Analysis-of-the-Impact-of-COVID-19-Lockdown-on-Indian-Dairy-Sector.pdf;;161;15.12.2021 06:59;PDF;;;;;;;;0;0;0;4;;Indian dairy sector is the world's largest smallholder milk production system producing 187.7 million tonnes (MT) of milk where about seventy percent of the milk is produced by small …;https://www.researchgate.net/profile/Anil-Dixit-3/publication/347555654_Economic_Analysis_of_the_Impact_of_COVID-19_Lockdown_on_Indian_Dairy_Sector/links/5fe1b4a292851c13fead948f/Economic-Analysis-of-the-Impact-of-COVID-19-Lockdown-on-Indian-Dairy-Sector.pdf;https://scholar.google.com/scholar?q=related:qVGv_xZDOGsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;EA Ndaguba;economic impediment of covid-19 lockdown on airbnb performance in cape town neighbourhood;;researchgate.net;;https://www.researchgate.net/profile/Emeka-Ndaguba/publication/352243932_ECONOMIC_IMPEDIMENT_OF_COVID-19_LOCKDOWN_ON_AIRBNB_PERFORMANCE_IN_CAPE_TOWN_NEIGHBOURHOOD/links/60c025c9a6fdcc51281601d4/ECONOMIC-IMPEDIMENT-OF-COVID-19-LOCKDOWN-ON-AIRBNB-PERFORMANCE-IN-CAPE-TOWN-NEIGHBOURHOOD.pdf;;164;15.12.2021 06:59;PDF;;;;;;;;0;0;0;1;;Some economies are shrinking, while others are experiencing downtime due to the spread of the coronavirus disease pandemic. Social integration and rural development are …;https://www.researchgate.net/profile/Emeka-Ndaguba/publication/352243932_ECONOMIC_IMPEDIMENT_OF_COVID-19_LOCKDOWN_ON_AIRBNB_PERFORMANCE_IN_CAPE_TOWN_NEIGHBOURHOOD/links/60c025c9a6fdcc51281601d4/ECONOMIC-IMPEDIMENT-OF-COVID-19-LOCKDOWN-ON-AIRBNB-PERFORMANCE-IN-CAPE-TOWN-NEIGHBOURHOOD.pdf;https://scholar.google.com/scholar?q=related:4Tf_65g5NW8J:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;M Griffiths;covid-19-related suicides in bangladesh due to lockdown and economic factors case study evidence;;researchgate.net;;https://www.researchgate.net/profile/Mohammed-Mamun-5/publication/341230569_COVID-19-related_suicides_in_Bangladesh_due_to_lockdown_and_economic_factors_Case_study_evidence/links/5eb4c85a4585152169be7d92/COVID-19-related-suicides-in-Bangladesh-due-to-lockdown-and-economic-factors-Case-study-evidence.pdf;;167;15.12.2021 06:59;PDF;;;;;;;;0;0;0;1;;The incidence and mortality of the coronavirus-19 disease (COVID-19) has increased dramatically around the world. The effects of COVID-19 pandemic are not limited to health …;https://www.researchgate.net/profile/Mohammed-Mamun-5/publication/341230569_COVID-19-related_suicides_in_Bangladesh_due_to_lockdown_and_economic_factors_Case_study_evidence/links/5eb4c85a4585152169be7d92/COVID-19-related-suicides-in-Bangladesh-due-to-lockdown-and-economic-factors-Case-study-evidence.pdf;https://scholar.google.com/scholar?q=related:02xN-MX2-igJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;A Orion, O Cohen-Marom;inss insight no 1299 april 14 2020 from containment to victory?from lockdown slavery to economic freedom;;inss.org.il;;https://www.inss.org.il/wp-content/uploads/2020/04/no.-1299-1.pdf;;170;15.12.2021 06:59;PDF;;;;;;;;0;0;0;2;;The current phase of Israel's battle against the coronavirus focuses on curbing the spread of the pandemic and “flattening the curve” of serious illness, to prevent overloading the health …;https://www.inss.org.il/wp-content/uploads/2020/04/no.-1299-1.pdf;
0;I Jahan, FR Himel, MN Amin;impact of covid-19 lockdown on socio-economic conditions of semi-skilled returnee migrant workers of bangladesh;;ijsshr.in;;https://ijsshr.in/v4i5/Doc/3.pdf;;171;15.12.2021 06:59;PDF;;;;;;;;0;0;0;3;;The study explores immediate impact of COVID-19 lockdown on socio-economic conditions of the returnee migrants in Bangladesh. Using digital platform the study collects primary data …;https://ijsshr.in/v4i5/Doc/3.pdf;https://scholar.google.com/scholar?q=related:OhAb2-ap1ekJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;D Guan, H Zhang, J Yan, P Li, R Shibasaki, W Li, ...;spatio-temporal analysis on epidemic versus economic performances of covid-19 lockdown;;;;;;258;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;7;;;;https://scholar.google.com/scholar?q=related:N019uLQT3ycJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;D Acemoglu, V Chernozhukov, I Werning, ...;national bureau of economic research may 2020 a multi-risk sir model with optimally targeted lockdown;;;;;;263;15.12.2021 06:59;CITATION;;;;;;;;0;0;0;4;;;;
0;A Atalan;correspondence about is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective;2021;Annals of Medicine and Surgery;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/PMC8016533;;16;15.12.2021 06:41;HTML;;;;;;;;0;0;0;1;1;We are really appreciated to get an opportunity to make necessary revision for my article. Criticisms and comments are of course very valuable in terms of correcting our shortcomings …;https://www.ncbi.nlm.nih.gov/pmc/PMC8016533;https://scholar.google.com/scholar?q=related:wxa-M8pIFpMJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;S Zaman, A Khan, A Sadhu, K Das, FS Khan;hybrid-quantum approach for the optimal lockdown to stop the sars-cov-2 community spread subject to maximizing nation economy globally;2021;medRxiv;medrxiv.org;https://www.medrxiv.org/content/10.1101/2021.06.14.21258907.abstract;;18;15.12.2021 06:41;;10.1101/2021.06.14.21258907.abstract;;;;;;;0;0;0;5;1;Owing to the SARS-CoV-2 epidemic (severe acute respiratory coronavirus 2 syndromes), the global situation has changed drastically. Several countries, including India, Europe …;https://www.medrxiv.org/content/10.1101/2021.06.14.21258907.full.pdf;
0;S Shokoohyar, ...;exploring the heated debate over reopening for economy or continuing lockdown for public health safety concerns about covid-19 in twitter;2021;… Journal of Business …;inderscienceonline.com;https://www.inderscienceonline.com/doi/abs/10.1504/IJBSR.2021.117316;;20;15.12.2021 06:41;;10.1504/IJBSR.2021.117316;;;;;;;0;0;0;2;1;This paper explores US residents' opinion regarding whether to reopen for the economy or to continue lockdown for public health safety concerns, by analysing 1.3 million unique …;;
0;K Gurumurthy, AJ Priya, KR Don;effect of lockdown on indian economy;2021;… of the Romanian Society for Cell …;annalsofrscb.ro;https://www.annalsofrscb.ro/index.php/journal/article/view/2123;;22;15.12.2021 06:41;;;;;;;;;0;0;0;3;1;The current year, 2020 has witnessed the world wide pandemic of COVID-19 which first originated in the Wuhan district of China. This virus rapidly migrated to the different nations …;https://www.annalsofrscb.ro/index.php/journal/article/download/2123/1755;https://scholar.google.com/scholar?q=related:BLg4iAK95sIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;A Atalan;is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective;2021;Annals of Medicine and Surgery;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8016533/;;26;15.12.2021 06:41;HTML;;;;;;;;0;0;0;1;1;This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the …;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8016533/;https://scholar.google.com/scholar?q=related:G4Rz0V-Q_qwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;OC Robinson;correspondence about is the lockdown important to prevent the covid-19 pandemic effects on psychology environment and economy-perspective from vol 56;2021;Annals of Medicine and Surgery;ncbi.nlm.nih.gov;https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7989067/;;29;15.12.2021 06:41;;;;;;;;;0;0;0;1;1;This is a PDF file of an article that has undergone enhancements after acceptance, such as the addition of a cover page and metadata, and formatting for readability, but it is not yet the …;;
0;S Singh, M Ranjith;lockdown and its impact on education environment and economy;2021;J Adv Educ Philos;saudijournals.com;https://saudijournals.com/media/articles/JAEP_54_116-119.pdf;;36;15.12.2021 06:41;PDF;;;;;;;;0;0;0;2;1;The COVID-19 pandemic has not stopped at national borders. It has affected people regardless of nationality, level of education, income or gender. But the same has not been …;https://saudijournals.com/media/articles/JAEP_54_116-119.pdf;https://scholar.google.com/scholar?q=related:jBh50Z73vGsJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;Y Firmansyah, I Haryanto; -socio-juridic review of lockdown and work from home policies on psychological symptoms in productive groups and strategic solutions of national economy;2021;… : Jurnal Ilmu Sosial …;jayapanguspress.penerbit.org;http://jayapanguspress.penerbit.org/index.php/ganaya/article/view/1347;;37;15.12.2021 06:41;;;;;;;;;0;0;0;2;1;Covid-19 pandemic has a significant impact on all strategic aspects of human life. The influential aspects are the health, economic and socio-cultural. The Covid-19 pandemic …;https://jayapanguspress.penerbit.org/index.php/ganaya/article/download/1347/734;
0;M Chitiga-Mabugu, M Henseler, R Mabugu, ...;the impact of the covid-19 enforced lockdown and fiscal package on the south african economy and environment a preliminary analysis;2021;Environment and …;cambridge.org;https://www.cambridge.org/core/journals/environment-and-development-economics/article/impact-of-the-covid19-enforced-lockdown-and-fiscal-package-on-the-south-african-economy-and-environment-a-preliminary-analysis/01F4E2ADF038CE2D35EECEA932C73CA6;;39;15.12.2021 06:41;;;;;;;;;0;0;0;4;1;This paper offers a quantitative assessment of the impacts of the COVID-19 pandemic-induced lockdown and government fiscal plan, containing 'green'elements on the economy …;;
0;R Roy;impact of lockdown on the economy of north bengal with special reference to tourism industry of darjeeling district;2021;The Covid;books.google.com;https://books.google.com/books?hl=en&lr=&id=fWwjEAAAQBAJ&oi=fnd&pg=PA46&dq=lockdown+economy&ots=fRZo_hn3Wr&sig=guOOv3-NePjz5g3lUI96JubYSd4;;43;15.12.2021 06:41;;;;;;;;;0;0;0;1;1;Darjeeling can be called an ideal vacation destination. Its comfortable weekend entrances, landscapes, colourful lakes, lush green tea gardens, wildlife sanctuary, adventure sports …;;https://scholar.google.com/scholar?q=related:bfcFLMi44DIJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;SS Gill;governance structure and punjab economy under and post-covid 19 lockdown;2021;Covid-19 Pandemic and Economic Development;Springer;https://link.springer.com/chapter/10.1007/978-981-16-4442-9_20;;56;15.12.2021 06:41;;10.1007/978-981-16-4442-9_20;;;;;;;0;0;0;1;1;The unprecedented situation created by COVID-19 pandemic the regional economy of Punjab has been hit hard as it has happened globally because of disruption of supply …;;
0;S Bhadury, V Kamate, S Nath;impact of covid-19 pandemic risk and lockdown on the indian economy;2021;Environmental, Social, and …;emerald.com;https://www.emerald.com/insight/content/doi/10.1108/S1571-03862021000029B032/full/html;;60;15.12.2021 06:41;;10.1108/S1571-03862021000029B032;;;;;;;0;0;0;3;1;The study provides medium-term estimates of recovery paths for Indian economy using a dynamic factor (DF)-based approach that employs data on high-frequency indicators à la …;;
0;G Dutta;covid-19 lockdown related depression and immune suppression impact on human resource and indian economy;2021;;ensembledrms.in;http://www.ensembledrms.in/wp-content/uploads/2021/04/ensemble-2021-sp1-a001-07Apr.pdf;;66;15.12.2021 06:41;PDF;;;;;;;;0;0;0;1;1;Unanimously lockdown is the most scientific way to flatten the curve of COVID-19. But, lockdown has the negative influence on social, psychological, physiological and economical …;http://www.ensembledrms.in/wp-content/uploads/2021/04/ensemble-2021-sp1-a001-07Apr.pdf;https://scholar.google.com/scholar?q=related:qjWvq9sK0MEJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;E Wylie;the impact of covid-19 and the lockdown on the uk economy;2021;;scholarship.rollins.edu;https://scholarship.rollins.edu/honors/147/;;70;15.12.2021 06:41;;;;;;;;;0;0;0;1;1;This thesis analyses the macroeconomic impacts of Covid-19 and the lockdown on the UK's economy. GDP in the second quarter of 2020 fell by 19%, the largest quarterly decrease in …;https://scholarship.rollins.edu/cgi/viewcontent.cgi?article=1155&context=honors;https://scholar.google.com/scholar?q=related:SU3TnsAGNPUJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;NK Bhasin, A Rajesh;impact of covid-19 lockdown on digital banking e-collaboration between banks and fintech in the indian economy;2021;Collaborative Convergence and Virtual …;igi-global.com;https://www.igi-global.com/chapter/impact-of-covid-19-lockdown-on-digital-banking/265475;;73;15.12.2021 06:41;;;;;;;;;0;0;0;2;1;The COVID-19 outbreak has drastically changed the life of every person and has infected people in 185 countries. Since no vaccine has been developed for this disease so far …;https://www.researchgate.net/profile/Anupama-Rajesh/publication/348123138_Impact_of_COVID-19_Lockdown_on_Digital_Banking_E-Collaboration_Between_Banks_and_FinTech_in_the_Indian_Economy/links/606d4f2b299bf13f5d5fb63f/Impact-of-COVID-19-Lockdown-on-Digital-Banking-E-Collaboration-Between-Banks-and-FinTech-in-the-Indian-Economy.pdf;https://scholar.google.com/scholar?q=related:60A3CCZi8soJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;M Chitiga, M Henseler, R Mabugu, H Maisonnave;the impact of the covid 19 enforced lockdown and fiscal package on the south african economy and environment a preliminary analysis;2021;;gtap.agecon.purdue.edu;https://www.gtap.agecon.purdue.edu/resources/res_display.asp?RecordID=6289;;74;15.12.2021 06:41;;;;;;;;;0;0;0;4;1;This study offers a first attempt at quantifying the impacts of the Coronavirus disease 2019 induced lockdown and government fiscal plan on the economy and the environment. Using …;https://www.gtap.agecon.purdue.edu/resources/download/10404.pdf;https://scholar.google.com/scholar?q=related:w-Xa2ErY3lwJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
0;SK Dubey, A Singh, AK Singh, ...;effect of covid-19 lockdown on bovine economy in uttar pradesh;2021;Indian Journal of …;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1431434;;75;15.12.2021 06:41;;;;;;;;;0;0;0;4;1;ABSTRACT A study was conducted among 570 farmers spread across 57 districts (out of 75) of Uttar Pradesh from 10 April to 10 May 2020 by telephonic contact using the pre-structured …;;
0;CJ Aiyelabegan; the multiplier effects of covid-19 pandemic lockdown on the vulnerable groups in a debilitating economy–an insight on kwara ;2021;INTERNATIONAL JOURNAL OF MANAGEMENT …;ijmsspcs.com;https://ijmsspcs.com/index.php/IJMSSPCS/article/view/186;;77;15.12.2021 06:41;;;;;;;;;0;0;0;1;1;The study was undertaken with the sole aim of bringing to limelight the various palliative measures embarked upon in Nigeria but specifically in Kwara State to cushion the multiplier …;https://ijmsspcs.com/index.php/IJMSSPCS/article/viewFile/186/190;https://scholar.google.com/scholar?q=related:I_mLmYF6T_YJ:scholar.google.com/&scioq=intitle:lockdown+intitle:economy&hl=en&as_sdt=2007
