Cites;Authors;title;Year;Source;Publisher;ArticleURL;CitesURL;GSRank;QueryDate;Type;DOI;ISSN;CitationURL;Volume;Issue;StartPage;EndPage;ECC;CitesPerYear;CitesPerAuthor;AuthorCount;Age;Abstract;FullTextURL;RelatedURL
0;YI Vaslavsky;public-private partnership in fighting the covid-19 global economic lockdown;2021;IOP Conference Series: Earth and Environmental …;iopscience.iop.org;https://iopscience.iop.org/article/10.1088/1755-1315/650/1/012047/meta;;53;16.12.2021 01:42;;10.1088/1755-1315/650/1/012047;;;;;;;0;0;0;1;1;The COVID-19 pandemic dealt a serious blow to national socio-economic systems, causing the deepest economic crisis since the Great Depression. Neither national economies and their states, nor national health and social welfare systems, nor private business, nor the …;https://iopscience.iop.org/article/10.1088/1755-1315/650/1/012047/pdf;https://scholar.google.com/scholar?q=related:Fj3RLgeddysJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;M Gautam, DS Yadav, SB Agrawal, M Agrawal;socio-economic insinuations and air quality status in india due to covid-19 pandemic lockdown;2021;COVID-19;Springer;https://link.springer.com/chapter/10.1007/978-981-16-3856-5_4;;55;16.12.2021 01:42;;10.1007/978-981-16-3856-5_4;;;;;;;0;0;0;4;1;Abstract In India,“Janta Curfew” with complete lockdown was imposed on 22 March 2020 to culminate the disease spread of COVID-19. Nationwide lockdown has created a socio-economic crisis, which has led to many human problems such as loneliness, mental …;;
0;M Coccia;effects of a longer duration of lockdown on covid-19 related infected individuals and deaths and on economic growth of countries;2021;Science of The Total Environment, STOTEN_145801 …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3792219;;58;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;The novel severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) that causes the Coronavirus Disease 2019 (COVID-19) is still circulating in 2021 with new mutations and the state of emergency remains in manifold countries. Countries have applied in 2020 …;https://www.academia.edu/download/65886190/0._2021._Paper_Coccia_STOTEN_R_.pdf;https://scholar.google.com/scholar?q=related:KFkhiU_E9s0J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;A Kar, HTK Le, HJ Miller;what is essential travel socio-economic differences in travel demand during the covid-19 lockdown;2021;;osf.io;https://osf.io/preprints/qtkhb/;;60;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;The COVID-19 pandemic has profoundly reshaped urban mobility. During the lockdown, workers teleworked if possible and left home only for essential activities. Our study investigates the spatial patterns of essential travel and their socio-economic differences …;https://osf.io/qtkhb/download;https://scholar.google.com/scholar?q=related:k3HCG7YyaxwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;M Bordignon, F Franzoni, ...;follow the leader the electoral effect of the covid-19 economic lockdown;2021;Available at SSRN …;papers.ssrn.com;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3959102;;63;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;We study the effect of the COVID-19 economic lockdown on electoral outcomes using data on municipal elections in Italy. We implement a difference-in-differences approach that exploits the variation across municipalities in the share of inactive workers due to the …;;
0;PC Mohanty, JJ Jaimon;economic impact of covid-19-induced lockdown on rural households;2021;Economic & Political Weekly;channeli.in;https://channeli.in/media/faculty_biodata/papers/d87c43ae-2a6b-4b42-b7c7-b9521ba6818c.pdf;;64;16.12.2021 01:42;PDF;;;;;;;;0;0;0;2;1;Through a series of data visualisations, the article attempts to illustrate the economic repercussions of the COVID-19-induced lockdown of 2020 on rural households. It focuses on how consumption, labour and income, healthcare, access to relief programmes and …;https://channeli.in/media/faculty_biodata/papers/d87c43ae-2a6b-4b42-b7c7-b9521ba6818c.pdf;
0;Y Kumbhare;review of socio-economic and psychological aspects of lockdown during covid-19 pandemic;2021;Bioscience Biotechnology Research …;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1468928;;65;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;The COVID-19 wasdeclared as pandemic on March 11 2020 by WHO., which proved to be the most pervasive and deadliest pandemic of 21st century. The flu-like illness resulted in millions of deaths. Coronavirus is a respiratory virus, which means that it infects a host …;;
0;B Afolabi, SM Abatan, RN Atsuwa;the covid-19 pandemic lockdown and its future economic and demographic implications on nigeria;2021;;researchsquare.com;https://www.researchsquare.com/article/rs-385893/latest.pdf;;67;16.12.2021 01:42;PDF;;;;;;;;0;0;0;3;1;Background: The coronavirus pandemic (COVID-19) associated with acute respiratory syndrome believed to have emanated from Wuhan, China in 2019 has led to serious implications on fertility, economic challenges and intimate partner violence (IPV) in Nigeria …;https://www.researchsquare.com/article/rs-385893/latest.pdf;https://scholar.google.com/scholar?q=related:mzPOUqqQ1vsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;K Nyabeze, W Chikoko;socio-economic impact of covid-19 lockdown measures on the informal sector livelihoods in zimbabwe;2021;African Journal of Social Work;ajol.info;https://www.ajol.info/index.php/ajsw/article/view/215263;;68;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;The paper interrogates the socio-economic impact of lockdown measures on street vendors' livelihoods in Zimbabwe. The study draws literature from a global, regional and national perspective with the utility of the capabilities approach in conceptualising the problem. The …;https://www.ajol.info/index.php/ajsw/article/view/215263/203020;
0;P Chima, JO FATILE;coronavirus covid-19 lockdown policy measures and socio-economic development of the nigerian state critiquing the present and envisaging the future ;2021;FROM THE EDITOR'S DESK;bvimsr.org;https://bvimsr.org/wp-content/uploads/2021/08/BJMR-April2021.pdf#page=30;;69;16.12.2021 01:42;PDF;;;;;;;;0;0;0;2;1;Utilizing bibliographic documentation and descriptive-analytic method, this paper reviews and critiques the on-going lockdown policy measures in Nigeria with the view to unraveling the present and future socioeconomic impacts of the policy on the development of the …;https://bvimsr.org/wp-content/uploads/2021/08/BJMR-April2021.pdf#page=30;
0;VD Joshi;addressing the post covid-19 economic consequences of lockdown in india;2021;Turkish Journal of Computer and Mathematics …;turcomat.org;https://turcomat.org/index.php/turkbilmat/article/view/2942;;71;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;On account of the national closedown, the economy has suffered a severe slump. The reduced purchase of goods and services has lead to slow down of domestic manufacturing and agricultural sectors, leading to severe unemployment in urban industrial areas and …;https://turcomat.org/index.php/turkbilmat/article/download/2942/2514;https://scholar.google.com/scholar?q=related:LFT7rC9iML4J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;FN Onah, CO Ugwuibe;the socio-economic effects of covid-19 lockdown in nigeria implications on micro and macro economy;2021;Journal of Social Development in …;search.proquest.com;https://search.proquest.com/openview/9831adca3bc528f955ee4c072d96932a/1?pq-origsite=gscholar&cbl=536315;;74;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;Many countries across the planet are facing unprecedented challenges as a result of COVID-19 infections. Nigeria, Africa's most populous country is no exception. The government has implemented a range of measures to curb the spread of the pandemic, including closure of …;;
0;H Chitimira, F Hamadziripi;the socio-economic effects of the covid-19 national lockdown on south africa and its response to the covid-19 pandemic;2021;Acta Universitatis Danubius. Juridica;ceeol.com;https://www.ceeol.com/content-files/document-978582.pdf;;75;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;The coronavirus (COVID-19) pandemic has caused a global public health emergency. In the absence of approved and effective prophylactics and therapeutics, almost all countries have resorted to some version of national lockdown coupled with social distancing and enhanced …;https://dj.univ-danubius.ro/index.php/AUDJ/article/download/777/1209;https://scholar.google.com/scholar?q=related:BVNPrgMAK8YJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;M Bordignon, F Franzoni, M Gamalerio;follow the leader the electoral effect of the covid-19 economic lockdown preprint;2021;;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/ppcovidwho-292125;;77;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;We study the effect of the COVID-19 economic lockdown on electoral outcomes using data on municipal elections in Italy. We implement a difference-in-differences approach that exploits the variation across municipalities in the share of inactive workers due to the …;;
0;A Okuduwor, R Morris, J Ozigbu;economic implications of covid-19 lockdown on fish suppliers in port harcourt city rivers state nigeria;2021;Asian Journal of Economics …;globalpresshub.com;https://globalpresshub.com/index.php/AJEFM/article/view/1245;;79;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;This study examined the economic implications of covid-19 lockdown on fish in Port Harcourt city, Rivers State. The objectives of the study are to describe the socio-economic characteristics of fish suppliers in the study area, estimate the sources of fish supply during …;https://globalpresshub.com/index.php/AJEFM/article/download/1245/1038;
0;Y Nugraha;covid-19 in italy impact of lockdown in italy on socio-economic situation;2021;Journal of Social Science;jsss.co.id;http://www.jsss.co.id/index.php/jsss/article/view/113;;81;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;The COVID-19 outbreak in Italy ranks third most in the world with very continued growth over time. The purpose of this article is to discuss the case of COVID-19 in Italy and its impact on socioeconomic life as well as international relations between Italy and other countries. This …;http://www.jsss.co.id/index.php/jsss/article/download/113/142;https://scholar.google.com/scholar?q=related:fWJ4KtFRSHkJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;S Moosa, A Ibrahim, SK Usman;qualitative report socio-economic impact of covid-19 in the maldives social sector experiences during the covid-19 pandemics lockdown in the maldives;2021;;saruna.mnu.edu.mv;http://saruna.mnu.edu.mv/jspui/bitstream/123456789/11639/1/SE-impact-of-COVID19-qualitative-report_final.pdf;;84;16.12.2021 01:42;PDF;;;;;;;;0;0;0;3;1;Social protection and continuity of social services are essential aspects in any crisis situation. However, during pandemic situations protection and provision of services are extremely challenging. This report draws on the experiences of government agencies and …;http://saruna.mnu.edu.mv/jspui/bitstream/123456789/11639/1/SE-impact-of-COVID19-qualitative-report_final.pdf;
0;I Sataic;attitudes about the economic impact of the covid-19 lockdown in the republic of croatia on micro small and medium enterprises;2021;European Journal of Economics;diamondopen.com;https://diamondopen.com/journals/eje/article/view/44;;85;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;SARS-CoV-2 is a novel virus in the coronavirus family that affect humans which causes COVID-19 disease. It was first detected in the town Wuhan in China at the end of 2019 and later spread all over the world. The first COVID-19 case in Croatia was detected on February …;https://diamondopen.com/journals/eje/article/download/44/15;
0;AN Ogbolu, E Endang;digital devide an analysis of the socio-economic impact of extended internet access to university students during the covid-19 lockdown a case study of ;2021;Proceeding …;jurnal.poltekkespalembang.ac.id;https://jurnal.poltekkespalembang.ac.id/index.php/icohsst/article/view/730;;86;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;Across the globe, it is has been reported that only a little over fifty percent of total households have internet connection. This situation is now being highlighted by the recent outbreak of the SARS CoV–2 Coronavirus (COVID 19) which has sent the World? s economy into a …;https://jurnal.poltekkespalembang.ac.id/index.php/icohsst/article/download/730/333;https://scholar.google.com/scholar?q=related:e4ecqA077JEJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;I Rao;covid-19 lockdown and breakdown global challenges italian responses socio-psychological and economic impacts in veneto;2021;;dspace.unive.it;http://dspace.unive.it/handle/10579/19344;;89;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;The dawn of the 2020 is rather gloomy. In the newspapers and pumped in all mass media around the world, the only word that is seen, heard and listened to is Coronavirus. This Masters' research project will try to analyze the effects of a global medical emergency …;;
0;FE Cornes, GA Frank, CO Dorso;cycle strategy of lockdown and economic activity during the pandemic covid-19;2021;Anales Afa;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1081160;;94;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;The investigation focuses on an on-off protocol for relieving the COVID-19 widespread. The protocol establishes a working period of 4 days for all the citizens, followed by 8 days of lock-down. We further propose splitting people into smaller groups that accomplish the on-off …;;
0;C Huth, F Billion;acceptance and economic impact of the first covid-19 lockdown from golf clubs point of view;2021;International Journal of Golf Science;golfsciencejournal.org;https://www.golfsciencejournal.org/article/21405-acceptance-and-economic-impact-of-the-first-covid-19-lockdown-from-golf-clubs-point-of-view;;103;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;2;1;The COVID-19-lockdown had significant consequences for sports stakeholders as all physical sports were stopped. Despite providing safe (ie, outdoor and social distanced) environment, German golf courses also had to close for several weeks. The aim of this …;;https://scholar.google.com/scholar?q=related:KIfbuGyN-WoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;F Fatoye, T Gebrye, OO Arije, C Fatoye, ...;prs17 economic impact of covid-19 lockdown on households in nigeria;2021;Value in …;valueinhealthjournal.com;https://www.valueinhealthjournal.com/article/S1098-3015(21)01298-5/abstract;;107;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;5;1;Objectives The World Bank has projected that the low-and-middle income countries (LMICs) would face economic crisis induced by the COVID-19 pandemic and lockdown. However, the economic implications of lockdown policy on households in LMICs is largely speculated …;;
0;M Coccia;the effect of lockdown on public health and economic system findings from first wave of the covid-19 pandemic for designing effective strategies to cope with ;2020;;researchgate.net;https://www.researchgate.net/profile/Mario-Coccia/publication/346602536_The_Effect_of_Lockdown_on_Public_Health_and_Economic_System_Findings_from_First_Wave_of_the_COVID-19_Pandemic_for_Designing_Effective_Strategies_to_Cope_with_Future_Waves/links/5ff41f67299bf140887035ae/The-Effect-of-Lockdown-on-Public-Health-and-Economic-System-Findings-from-First-Wave-of-the-COVID-19-Pandemic-for-Designing-Effective-Strategies-to-Cope-with-Future-Waves.pdf;;48;16.12.2021 01:42;PDF;;;;;;;;0;0;0;1;1;One of the fundamental problems in the COVID-19 pandemic crisis is the critical decision of introducing or not wide social restrictions, such as national lockdown, with the expectation of reducing the final impact of the novel coronavirus in society. This study analyzes, in an …;https://www.researchgate.net/profile/Mario-Coccia/publication/346602536_The_Effect_of_Lockdown_on_Public_Health_and_Economic_System_Findings_from_First_Wave_of_the_COVID-19_Pandemic_for_Designing_Effective_Strategies_to_Cope_with_Future_Waves/links/5ff41f67299bf140887035ae/The-Effect-of-Lockdown-on-Public-Health-and-Economic-System-Findings-from-First-Wave-of-the-COVID-19-Pandemic-for-Designing-Effective-Strategies-to-Cope-with-Future-Waves.pdf;https://scholar.google.com/scholar?q=related:2PFiLsbyFWoJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;Y Guntupalli, AJ Priya, KG Mohanraj, ...;economic declination due to covid-19 lockdown-a review;2020;European Journal of …;ejmcm.com;https://ejmcm.com/article_2681.html;;66;16.12.2021 01:42;;;;;;;;;0;0;0;4;1;COVID 19 is a strain of coronavirus which is virulent and spreads easily among humans. It has become a pandemic and has caused a global emergency. Though the death rate is not that high it is still considered dangerous. It has caused a huge impact on the global …;https://ejmcm.com/article_2681_0029720effb66a60837b3f5a1301433c.pdf;https://scholar.google.com/scholar?q=related:zgxP7aLyltsJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;S Soyiyo, J Tengatenga, BA Mosiwa;the fear of economic impacts of covid-19 and publics response to lockdown measures in malawi;2020;Journal of Public …;journals.co.za;https://journals.co.za/doi/abs/10.10520/ejc-jpad-v55-n3-1-a10;;70;16.12.2021 01:42;;10.10520/ejc-jpad-v55-n3-1-a10;;;;;;;0;0;0;3;1;Lockdowns have been adopted widely by different countries to contain the spread of COVID-19 and reduce pressure on health systems. When Malawi announced a 21-day lockdown, the public protested, and a court injunction stopped the lockdown. Why were Malawians …;https://www.researchgate.net/profile/Bethuel-Ngcamu/publication/350467095_Municipal_Corruption_in_the_Era_of_a_COVID-19_Pandemic_Four_South_African_Case_Studies/links/613dc4204e1df271062f2259/Municipal-Corruption-in-the-Era-of-a-COVID-19-Pandemic-Four-South-African-Case-Studies.pdf#page=114;https://scholar.google.com/scholar?q=related:EYfyi79V0eUJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;R Gani, L Brown, R Kapoor;pin34 covid 19–what is the health-economic economically justifiable price of lockdown;2020;Value in Health;valueinhealthjournal.com;https://www.valueinhealthjournal.com/article/S1098-3015(20)33131-4/abstract;;72;16.12.2021 01:42;;;;;;;;;0;0;0;3;1;Objectives Many European governments have imposed emergency lockdown measures to reduce interpersonal contact and slow the spread of COVID 19. This has led to substantial reductions in transmission rates and burden of disease but at a very high economic cost …;;
0;V Jha, TA Dinesh;economic impact of covid-19 on ophthalmic care–post lockdown models;2020;Journal of the Social Sciences;researchgate.net;https://www.researchgate.net/profile/Vidya-Jha/publication/343229817_Economic_impact_of_COVID-19_on_ophthalmic_care_-Post_lockdown_models/links/5f1e769ca6fdcc9626b6809e/Economic-impact-of-COVID-19-on-ophthalmic-care-Post-lockdown-models.pdf;;73;16.12.2021 01:42;PDF;;;;;;;;0;0;0;2;1;The healthcare sector is witnessing an unprecedented and global challenge of COVID-19 outbreak. It is considered as the most devastating public health crisis and the most significant geopolitical event of this generation. Impact on society, economy and …;https://www.researchgate.net/profile/Vidya-Jha/publication/343229817_Economic_impact_of_COVID-19_on_ophthalmic_care_-Post_lockdown_models/links/5f1e769ca6fdcc9626b6809e/Economic-impact-of-COVID-19-on-ophthalmic-care-Post-lockdown-models.pdf;https://scholar.google.com/scholar?q=related:TC4nsBegneYJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;B Mukhopadhyay;economic recovery post covid-19 centralised vs decentralised lockdown;2020;Available at SSRN 3660848;researchgate.net;https://www.researchgate.net/profile/Bappaditya-Mukhopadhyay/publication/343218832_Economic_Recovery_Post_COVID-19_Centralised_vs_Decentralised_Lockdown/links/5f1d0502a6fdcc9626b386b1/Economic-Recovery-Post-COVID-19-Centralised-vs-Decentralised-Lockdown.pdf;;78;16.12.2021 01:42;PDF;;;;;;;;0;0;0;1;1;To arrest the spread of COVID-19, most countries have imposed some form of lockdown to ensure social distancing. For India, the lockdown was over four phases and over two months. While, the effectiveness of such a stringent measure is yet to be established, some …;https://www.researchgate.net/profile/Bappaditya-Mukhopadhyay/publication/343218832_Economic_Recovery_Post_COVID-19_Centralised_vs_Decentralised_Lockdown/links/5f1d0502a6fdcc9626b386b1/Economic-Recovery-Post-COVID-19-Centralised-vs-Decentralised-Lockdown.pdf;https://scholar.google.com/scholar?q=related:Oh_BTpdtdSwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;AY Muhammed, M Adenike, ...;the impact of covid-19 lockdown on socio-economic activities in kaduna state nigeria;2020;Journal of Sustainable …;scholar.archive.org;https://scholar.archive.org/work/xxccidscb5cp5paopskjggnlym/access/wayback/https://goodwoodpub.com/index.php/JoSTE/article/download/547/161;;80;16.12.2021 01:42;PDF;;;;;;;;0;0;0;3;1;Abstract Purpose: Coronavirus (Covid-19) pandemic affects social and economic activities all over the world. This study analyses the impact of lockdown caused by the pandemic in Kaduna State, Nigeria, so that the public can appreciate it and take adequate measures to …;https://scholar.archive.org/work/xxccidscb5cp5paopskjggnlym/access/wayback/https://goodwoodpub.com/index.php/JoSTE/article/download/547/161;https://scholar.google.com/scholar?q=related:2MLx4eGFF6AJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;YA SOYE, OT Maliki;covid-19 pandemic lockdown its economic shock on insurance business in nigeria;2020;;eprints.federalpolyilaro.edu.ng;http://eprints.federalpolyilaro.edu.ng/1339/;;83;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;The sudden outbreak of the pandemic Covid-19 novel has led many organizations to the adoption of unprepared for strategies for the survival of their entities due to the shock posed by the corona virus on their routine business. On this note this study bordered on the …;http://eprints.federalpolyilaro.edu.ng/1339/1/SOYE%20%26%20MALIKI%20Conference.docx;https://scholar.google.com/scholar?q=related:fUbRtRtt1lgJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;DS Fabio, R Alessandro;the lockdown of economic activities during the covid-19 pandemic supply chains and territorial relationships through a network contracts analysis;2020;Rivista economica del Mezzogiorno;ideas.repec.org;https://ideas.repec.org/a/mul/jqyfkm/doi10.1432-99054y2020i3p415-436.html;;90;16.12.2021 01:42;;;;;;;;;0;0;0;2;1;The lockdown phase of the Italian economy, determined by the authorization/suspension of activities for companies belonging to specific sectors implemented with several decrees of the Prime Minister to prevent the spread of the COVID-19 pandemic, has raised the issue of …;;
0;S Schiman;second covid-19 lockdown dampens economic performance business cycle report of december 2020;2020;WIFO Bulletin;ideas.repec.org;https://ideas.repec.org/a/wfo/wblltn/y2020i13p123-129.html;;91;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;As measures to contain the COVID-19 pandemic were relaxed in the third quarter, the global economy recovered. However, the negative correlation between lockdown intensity and economic growth weakened. Rather, the extent of the previous economic slump proved to …;;
0;SM Barker; wave of emergency lockdown measures at its peak in italy covid-19 claimed 919 lives in one day as the measures continued into a third month the wider economic ;2020;;dspace.library.uu.nl;https://dspace.library.uu.nl/handle/1874/400016;;98;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;On the 9th March 2020 the Italian president Giuseppe Conte placed the country in lockdown as a preventative measure against the threat of the growing COVID-19 virus. As the first western democracy to restrict the movement of an entire country this move sparked what …;https://dspace.library.uu.nl/bitstream/handle/1874/400016/Barker,%20Sarah.pdf?sequence=1;https://scholar.google.com/scholar?q=related:nwxjNeFLn74J:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;S Bagdi;an analysis of the socio-economic impact of covid-19 lockdown on unorganized migrant workers in india;2020;… JOURNAL OF HISTORY, SCIENCE, ECONOMIC …;103.160.129.43;https://103.160.129.43/index.php/agpe/article/view/34;;99;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;This paper discusses various issues of migrant workers in India due to Covid-19 lockdown. This study found that the family income of the villages is dependent on agriculture and migrant workers. The rural areas of the country lack improved agricultural land, education …;https://103.160.129.43/index.php/agpe/article/download/34/31;
0;C Chambers;  covid-19 after the virus make sure youve read the inflationary playbook the global economic machine has taken a battering from the lockdown and part of the ;2020;Engineering & Technology;ieeexplore.ieee.org;https://ieeexplore.ieee.org/abstract/document/9450532/;;101;16.12.2021 01:42;;;;;;;;;0;0;0;1;1;MoneyMarkets: COVID-19 After the virus, make sure you've read the inflationary playbook: The global economic machine has taken a battering from the lockdown, and part of the recovery will involve inflation. How well placed are engineers and technologists to ride out …;;
0;M Dauvin, B Ducoudré, É Heyer, P Madec, M Plane, ...;evaluation as of 26 june 2020 of the economic impact of the covid-19 pandemic and of the lockdown and end-of-lockdown measures in france;2020;Revue de l' …;cairn-int.info;https://www.cairn-int.info/article-E_REOF_166_0111--evaluation-as-of-26-june-2020-of-the.htm;;102;16.12.2021 01:42;;;;;;;;;0;0;0;6;1;We analyse the effects of the Covid-19 pandemic and the resulting containment measures on economic activity, employment and the income of economic agents during the period from 17 March 2020 to 5 July 2020. The eight weeks of lockdown led to a 32% contraction in …;;
0;JZ Mtaturu;lockdown effect of covid-19 pandemic on the firms economic performance implications for dar es salaam stock market;2020;;College of Business Education.;;;126;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;1;1;;;
0;A Kaur, H Kaur;the social-economic impact of lockdown globally due to covid-19 pandemic;2020;Solid State Technology;solidstatetechnology.us;http://solidstatetechnology.us/index.php/JSST/article/view/1468;;127;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;2;1;… The COVID-19 pandemic has resulted in 2.2 million confirmed cases worldwide by 18 April, 2020 out of … Organisation) announced COVID-19 outbreak as a global emergency on 30th January 2020[1]. In order to … summarized the effects of COVID-19 on individual …;;
0;A Bhuiyan, S Najmuj, MD Griffiths, MA Mamun;covid-19 related suicides in bangladesh due to lockdown and economic factors;2020;case study evidence from media …;;;;128;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;4;1;;;
0;R Gani, L Brown, R Kapoor;covid 19-what is the health-economic economically justifiable price of lockdown;2020;Value in Health;pesquisa.bvsalud.org;https://pesquisa.bvsalud.org/global-literature-on-novel-coronavirus-2019-ncov/resource/pt/covidwho-1098151;;129;16.12.2021 01:42;CITATION;;;;;;;;0;0;0;3;1;"(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:(""^ iUnited States^ eEstados""))(instance:"" regional"") AND (year_cluster:("" 2002"") AND pais_afiliacao:("" …";;
0;CC Emeali, EI Idemobi, BU Oganezi, GC Mgbemena;cattle rearing business challenges and prospects for post-covid-19-lockdown economic recovery and sustainable development of south-east nigeria;;journal.iujharkhand.edu.in;;http://journal.iujharkhand.edu.in/Dec-2020/Cattle-Rearing-Business.pdf;;87;16.12.2021 01:42;PDF;;;;;;;;0;0;0;4;;This study looked at the business of cattle rearing in the 21st century Nigeria with particular reference to the southeast region. The broad objective of the study is to critically assess cattle rearing business in Nigeria vis-à-vis its challenges, prospects and implications for post …;http://journal.iujharkhand.edu.in/Dec-2020/Cattle-Rearing-Business.pdf;https://scholar.google.com/scholar?q=related:EqoufXI33qwJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;RS Devhade, SP Gaikwad;economic effects of covid-19 lockdown period in india;;researchgate.net;;https://www.researchgate.net/profile/Saurabh-Gaikwad-4/publication/351613790_Economic_effects_of_COVID-19_Lockdown_Period_in_India/links/60a0caab458515c26595f760/Economic-effects-of-COVID-19-Lockdown-Period-in-India.pdf;;88;16.12.2021 01:42;PDF;;;;;;;;0;0;0;2;;The economic impact of the 2019-20 corona virus pandemic in India has been large disruptive. With COVID-19 now spreading in India, voluminous consequences to health and livelihoods are feared, and government has imposed a 21-days national lockdown to control …;https://www.researchgate.net/profile/Saurabh-Gaikwad-4/publication/351613790_Economic_effects_of_COVID-19_Lockdown_Period_in_India/links/60a0caab458515c26595f760/Economic-effects-of-COVID-19-Lockdown-Period-in-India.pdf;https://scholar.google.com/scholar?q=related:WDK5q1KNloIJ:scholar.google.com/&scioq=intitle:%22covid+19%22+intitle:lockdown+intitle:economic&hl=en&as_sdt=2007
0;HA WRITER;the socio-economic impact of covid-19 lockdown on crime among nigeria youths;;projectstore.com.ng;;https://projectstore.com.ng/the-socio-economic-impact-of-covid-19-lockdown-on-crime-among-nigeria-youths/;;92;16.12.2021 01:42;;;;;;;;;0;0;0;1;;The impact of Covid-19 lockdown on the socio-economic implications is enormous. Confining youths in one place can force them to engage in cyber-crime. Covid-19 lockdown can also results in child molestations and expose them to gender base violence especially …;;
